,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice,WhetherRemodelled,AgeofProperty
1213,80,RL,69.0,10246,IR1,CulDSac,Sawyer,SLvl,4,9,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,Av,GLQ,648,0,648,Ex,960,0,960,1,0,0,0,TA,3,0,None,Attchd,Unf,1,364,88,0,145000,1,41
1214,85,RL,69.0,10205,IR1,Inside,NAmes,SFoyer,5,5,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Av,BLQ,784,141,925,TA,999,0,999,1,1,0,3,TA,6,0,None,Attchd,Unf,1,300,150,72,134500,0,44
1215,20,RL,99.0,7094,IR1,Inside,Sawyer,1Story,5,5,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,Rec,180,340,894,TA,894,0,894,0,1,0,3,TA,5,0,None,Detchd,RFn,1,384,0,0,125000,0,41
1216,90,RM,68.0,8930,Reg,Inside,Sawyer,1.5Fin,6,5,Gable,VinylSd,VinylSd,None,0.0,TA,Slab,None,None,None,0,0,0,TA,1318,584,1902,0,2,0,4,TA,8,0,None,Attchd,Unf,2,539,0,0,112000,0,32
1217,20,FV,72.0,8640,Reg,Inside,Somerst,1Story,8,5,Gable,CemntBd,CmentBd,Stone,72.0,Gd,PConc,Gd,Mn,GLQ,936,364,1300,Ex,1314,0,1314,1,2,0,3,Gd,6,0,None,Attchd,RFn,2,552,135,112,229456,0,0
1218,50,RM,52.0,6240,Reg,Inside,BrkSide,1.5Fin,4,5,Gable,AsbShng,AsbShng,None,0.0,TA,Slab,None,None,None,0,0,0,Gd,672,240,912,0,1,0,2,TA,3,0,None,None,None,0,0,0,0,80500,1,59
1219,160,RM,21.0,1680,Reg,Inside,BrDale,2Story,6,5,Gable,CemntBd,CmentBd,BrkFace,236.0,TA,CBlock,TA,No,Unf,0,672,672,TA,672,546,1218,0,1,1,3,TA,7,0,None,None,None,0,0,201,0,91500,0,35
1220,20,RL,66.0,7800,IR1,Inside,NAmes,1Story,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Rec,312,0,912,TA,912,0,912,0,1,0,2,TA,5,0,None,Attchd,Unf,1,288,0,0,115000,0,42
1221,20,RL,55.0,8250,Reg,Inside,Sawyer,1Story,5,5,Hip,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,BLQ,250,210,952,Ex,1211,0,1211,0,1,0,3,TA,5,1,TA,Attchd,Unf,1,322,0,63,134000,0,40
1222,50,RL,78.0,10496,Reg,Inside,NAmes,1.5Fin,6,6,Gable,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,CBlock,TA,Mn,Rec,196,844,1040,Ex,1168,678,1846,0,2,0,3,TA,7,1,Gd,Attchd,Unf,1,315,0,0,143000,1,58
1224,60,RL,60.0,15384,IR1,Inside,Gilbert,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,GLQ,724,64,788,Ex,788,702,1490,1,2,1,3,Gd,8,1,Gd,Attchd,Fin,2,388,100,75,184000,1,4
1225,80,RL,65.0,10482,Reg,Inside,NAmes,SLvl,6,8,Hip,VinylSd,VinylSd,BrkFace,63.0,TA,CBlock,TA,Av,GLQ,507,81,588,Ex,1138,0,1138,0,1,0,3,TA,6,0,None,Attchd,RFn,1,264,224,0,145000,0,49
1226,60,RL,86.0,14598,IR1,CulDSac,Somerst,2Story,6,5,Gable,VinylSd,VinylSd,Stone,74.0,Gd,PConc,Gd,Mn,Unf,0,894,894,Ex,894,1039,1933,0,2,1,4,Gd,9,1,Gd,BuiltIn,Fin,3,668,100,18,214000,0,1
1227,20,RL,72.0,8872,Reg,Corner,NAmes,1Story,5,8,Gable,VinylSd,VinylSd,BrkFace,300.0,TA,CBlock,TA,No,ALQ,595,317,912,Ex,912,0,912,1,1,0,2,Gd,5,0,None,Detchd,Unf,2,576,0,240,147000,1,43
1228,120,RL,65.0,8769,Reg,Corner,NridgHt,1Story,9,5,Hip,MetalSd,MetalSd,BrkFace,766.0,Ex,PConc,Ex,No,GLQ,1540,162,1702,Ex,1702,0,1702,1,1,1,1,Ex,7,1,Gd,Attchd,Fin,3,1052,0,72,367294,0,0
1229,80,RL,70.0,7910,Reg,Inside,NAmes,SLvl,5,5,Hip,BrkFace,HdBoard,None,0.0,TA,CBlock,TA,No,ALQ,666,409,1075,Gd,1507,0,1507,0,2,0,4,TA,7,0,None,Basment,Unf,1,404,0,0,127000,0,48
1230,90,RL,69.0,18890,IR1,Inside,Sawyer,1.5Fin,5,5,Shed,Plywood,Plywood,None,1.0,TA,CBlock,Gd,No,GLQ,498,652,1361,Ex,1361,1259,2620,0,2,2,4,TA,12,1,TA,BuiltIn,RFn,2,600,155,24,190000,0,30
1231,90,RL,70.0,7728,Reg,Inside,NAmes,SLvl,5,6,Hip,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,CBlock,TA,Av,ALQ,803,303,1106,TA,1190,0,1190,1,1,0,3,TA,6,0,None,Attchd,Unf,2,540,0,18,132500,0,44
1232,90,RL,70.0,9842,Reg,FR2,NAmes,1Story,4,5,Gable,HdBoard,HdBoard,None,0.0,TA,Slab,None,None,None,0,0,0,TA,1224,0,1224,0,2,0,2,TA,6,0,None,CarPort,Unf,2,462,0,0,101800,0,45
1233,20,RL,69.0,12160,IR1,Inside,NAmes,1Story,5,5,Hip,Plywood,Plywood,BrkFace,180.0,TA,CBlock,TA,No,Rec,1000,188,1188,Fa,1188,0,1188,1,1,0,3,TA,6,0,None,Attchd,RFn,2,531,0,0,142000,0,51
1234,70,RH,55.0,8525,Reg,Inside,SWISU,2Story,5,6,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,Av,Unf,0,940,940,TA,1024,940,1964,0,1,1,4,TA,7,0,None,None,None,0,0,0,192,130000,1,97
1235,70,RL,96.0,13132,Reg,Inside,Crawfor,2Story,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Gd,Mn,Unf,0,747,747,Gd,892,892,1784,0,1,1,4,TA,9,0,None,Detchd,Unf,1,180,203,40,138887,1,92
1236,160,RL,36.0,2628,Reg,Inside,NridgHt,2Story,7,5,Gable,VinylSd,Wd Shng,Stone,106.0,Gd,PConc,Gd,No,Unf,0,764,764,Ex,764,862,1626,0,2,1,2,Gd,6,0,None,BuiltIn,RFn,2,474,0,27,175500,0,7
1237,60,RL,41.0,12393,IR2,FR2,CollgCr,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,847,847,Ex,847,1101,1948,0,2,1,4,Gd,8,1,Gd,BuiltIn,Fin,2,434,100,48,195000,1,2
1238,20,RL,63.0,13072,Reg,Inside,SawyerW,1Story,6,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,1141,1141,Ex,1141,0,1141,0,1,1,3,TA,6,0,None,Detchd,Unf,2,484,0,0,142500,0,1
1239,20,RL,64.0,9037,IR1,Inside,Timber,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,32.0,Gd,PConc,Gd,Av,GLQ,428,1048,1476,Ex,1484,0,1484,0,2,0,2,Ex,6,1,Gd,Attchd,RFn,2,472,120,33,265900,0,1
1240,60,RL,65.0,8158,Reg,Inside,CollgCr,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,252.0,Gd,PConc,Gd,No,GLQ,550,334,884,Ex,884,884,1768,1,2,1,3,Gd,8,0,None,Attchd,RFn,2,543,0,63,224900,0,5
1241,20,RL,83.0,9849,Reg,Inside,Somerst,1Story,7,6,Hip,VinylSd,VinylSd,Stone,0.0,Gd,PConc,Gd,Av,Unf,0,1689,1689,Ex,1689,0,1689,0,2,0,3,Gd,7,0,None,Attchd,RFn,3,954,0,56,248328,0,0
1242,85,RL,85.0,10625,Reg,Inside,NWAmes,SFoyer,7,6,Gable,Plywood,Plywood,BrkFace,81.0,TA,CBlock,Gd,Gd,GLQ,885,0,1053,TA,1173,0,1173,1,2,0,3,Gd,6,2,TA,Attchd,RFn,2,528,0,120,170000,0,36
1243,20,RL,107.0,13891,Reg,Inside,NridgHt,1Story,10,5,Gable,VinylSd,VinylSd,None,203.0,Ex,PConc,Ex,Gd,GLQ,1386,690,2076,Ex,2076,0,2076,1,2,1,2,Ex,7,1,Gd,Attchd,Fin,3,850,216,229,465000,0,0
1244,70,RL,69.0,11435,IR1,Corner,Crawfor,2Story,8,7,Gable,BrkFace,Stucco,None,0.0,TA,PConc,Gd,No,Unf,0,792,792,Fa,792,725,1517,0,1,0,3,Gd,7,2,Gd,Detchd,Unf,2,400,0,0,230000,1,77
1245,80,RL,78.0,12090,Reg,Inside,NWAmes,SLvl,6,7,Hip,VinylSd,VinylSd,BrkFace,74.0,TA,CBlock,Gd,No,Unf,0,585,585,Ex,1140,728,1868,0,3,1,3,TA,7,1,TA,BuiltIn,Fin,2,477,268,112,178000,1,23
1246,60,FV,65.0,8125,Reg,Inside,Somerst,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,756,756,Ex,756,797,1553,0,2,1,3,Gd,6,0,None,Attchd,RFn,2,615,0,45,186500,1,1
1247,80,RL,69.0,12328,IR1,Inside,Mitchel,SLvl,6,5,Gable,HdBoard,HdBoard,BrkFace,335.0,TA,CBlock,TA,Av,GLQ,539,473,1012,TA,1034,0,1034,1,1,0,3,TA,6,0,None,Attchd,Unf,3,888,0,0,169900,0,34
1248,75,RM,60.0,9600,Reg,Inside,OldTown,2.5Unf,6,5,Gable,AsbShng,AsbShng,None,0.0,TA,BrkTil,Gd,No,Rec,319,416,735,Fa,1134,924,2058,0,1,1,3,TA,8,1,Gd,Detchd,Unf,2,396,0,0,129500,1,91
1249,20,RL,60.0,7200,Reg,Inside,NAmes,1Story,5,7,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,BLQ,534,246,876,TA,988,0,988,0,1,0,3,TA,6,0,None,Attchd,Unf,1,276,0,80,119000,0,57
1250,20,RL,93.0,11160,Reg,Corner,NAmes,1Story,7,5,Hip,BrkFace,BrkFace,None,0.0,Gd,CBlock,TA,No,ALQ,1065,1045,2110,Ex,2110,0,2110,1,2,1,3,Ex,8,2,TA,Attchd,Fin,2,522,0,0,244000,0,42
1251,120,RL,69.0,3136,IR1,Corner,NridgHt,1Story,7,5,Gable,VinylSd,Wd Shng,Stone,163.0,Gd,PConc,Gd,No,Unf,0,1405,1405,Ex,1405,0,1405,0,2,0,2,Gd,6,1,Gd,Attchd,RFn,2,478,148,36,171750,0,3
1252,20,RL,62.0,9858,Reg,Inside,Mitchel,1Story,5,6,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,BLQ,510,354,864,TA,874,0,874,1,1,0,3,TA,5,0,None,Attchd,RFn,1,288,33,0,130000,0,41
1253,60,RL,69.0,17542,IR1,Inside,Veenker,2Story,7,7,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,TA,Gd,LwQ,125,36,1192,TA,1516,651,2167,1,2,1,3,Gd,9,2,Gd,Attchd,RFn,2,518,220,47,294000,1,33
1254,60,RL,60.0,6931,Reg,Inside,Edwards,2Story,7,5,Gable,VinylSd,VinylSd,Stone,92.0,Gd,PConc,Gd,No,Unf,0,746,746,Ex,760,896,1656,0,2,1,3,Gd,7,1,Gd,BuiltIn,Fin,2,397,178,128,165400,1,5
1255,50,RM,52.0,6240,Reg,Inside,BrkSide,1.5Fin,6,6,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,LwQ,425,459,884,TA,959,408,1367,0,1,0,3,TA,6,1,Gd,Detchd,Unf,1,560,0,0,127500,1,76
1256,20,RL,91.0,14303,IR1,Corner,NoRidge,1Story,8,5,Hip,HdBoard,HdBoard,BrkFace,554.0,Gd,PConc,Gd,Gd,GLQ,1314,672,1986,Ex,1987,0,1987,1,2,0,2,Gd,7,1,TA,Attchd,Fin,2,691,262,36,301500,0,14
1257,30,RL,56.0,4060,Reg,Corner,Edwards,1Story,5,8,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,Fa,No,Unf,0,864,864,Ex,864,0,864,0,1,0,2,TA,4,0,None,None,None,0,0,0,96,99900,1,87
1258,80,RL,59.0,9587,IR1,Inside,Gilbert,SLvl,7,5,Gable,VinylSd,VinylSd,Stone,182.0,Gd,PConc,Gd,Gd,GLQ,655,201,856,Ex,1166,0,1166,1,2,0,2,Gd,5,0,None,Attchd,Fin,2,400,212,0,190000,0,3
1259,20,RL,65.0,9750,Reg,FR2,NAmes,1Story,6,8,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,No,ALQ,602,14,1054,Gd,1054,0,1054,1,1,1,3,TA,6,0,None,Attchd,Unf,2,460,180,0,151000,0,39
1260,60,RL,69.0,24682,IR3,CulDSac,Gilbert,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0,841,841,Ex,892,783,1675,0,2,1,3,TA,7,1,TA,BuiltIn,Fin,2,502,0,103,181000,0,10
1261,20,RL,80.0,9600,Reg,Inside,NAmes,1Story,5,6,Hip,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Rec,504,546,1050,Gd,1050,0,1050,0,1,0,2,TA,5,0,None,Attchd,Unf,1,338,0,0,128900,0,53
1262,50,RL,69.0,11250,Reg,Inside,ClearCr,1.5Fin,4,5,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Av,Unf,0,1104,1104,Ex,1104,684,1788,1,1,0,5,TA,8,2,TA,Attchd,Unf,1,304,120,0,161500,1,52
1263,70,RL,60.0,13515,Reg,Inside,BrkSide,2Story,6,6,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,No,Unf,0,764,764,Ex,1060,764,1824,0,1,0,3,TA,8,1,Gd,Detchd,Unf,2,520,0,0,180500,1,88
1264,120,RH,34.0,4060,Reg,Inside,NAmes,1Story,6,5,Gable,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,No,GLQ,266,1139,1405,Ex,1337,0,1337,1,2,0,2,Gd,5,0,None,Attchd,Fin,2,511,144,68,181000,1,10
1265,160,FV,35.0,3735,Reg,FR3,Somerst,2Story,7,5,Hip,MetalSd,MetalSd,BrkFace,218.0,Gd,PConc,Gd,No,GLQ,450,241,691,Ex,713,739,1452,1,2,1,3,Gd,6,0,None,Detchd,Unf,2,506,0,34,183900,0,7
1266,190,RM,60.0,10120,IR1,Inside,OldTown,2.5Unf,7,4,Hip,Wd Sdng,Wd Sdng,None,0.0,Fa,CBlock,TA,No,Unf,0,925,925,TA,964,925,1889,0,1,1,4,TA,9,1,Gd,Detchd,Unf,1,308,0,0,122000,1,97
1267,20,RL,89.0,13214,IR1,Inside,Timber,1Story,9,5,Hip,Stucco,CmentBd,None,0.0,Ex,PConc,Ex,Gd,Unf,0,2002,2002,Ex,2018,0,2018,0,2,0,3,Ex,10,1,Gd,Attchd,Fin,3,746,144,76,378500,1,2
1268,50,RL,69.0,14100,IR1,Inside,Crawfor,1.5Fin,8,9,Gable,Stucco,Stucco,BrkFace,632.0,TA,CBlock,TA,Mn,Rec,192,536,728,Ex,1968,1479,3447,0,3,1,4,Gd,11,2,Gd,BuiltIn,Unf,3,1014,314,12,381000,1,73
1269,50,RL,78.0,11344,Reg,Inside,NAmes,1.5Fin,5,5,Gable,MetalSd,MetalSd,BrkFace,180.0,TA,CBlock,TA,No,BLQ,460,414,874,TA,874,650,1524,0,1,1,3,TA,7,0,None,Attchd,Unf,1,315,0,0,144000,0,49
1270,40,RL,69.0,23595,Reg,Inside,ClearCr,1Story,7,6,Shed,Plywood,Plywood,None,0.0,Gd,PConc,Gd,Gd,GLQ,1258,74,1332,TA,1332,192,1524,2,0,1,0,Gd,4,1,TA,Attchd,Fin,2,586,268,0,260000,0,31
1271,20,RL,69.0,9156,IR1,Inside,NWAmes,1Story,6,7,Hip,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,No,Unf,0,1489,1489,Gd,1489,0,1489,0,2,0,3,Gd,7,1,Gd,Attchd,RFn,2,462,0,0,185750,0,41
1272,20,RL,69.0,13526,IR1,CulDSac,Sawyer,1Story,5,6,Hip,HdBoard,Plywood,BrkFace,114.0,TA,CBlock,TA,No,BLQ,560,0,935,TA,935,0,935,1,1,0,3,TA,5,0,None,Attchd,Unf,1,288,180,0,137000,0,41
1273,80,RL,124.0,11512,IR1,Corner,Edwards,SLvl,6,7,Gable,Plywood,Plywood,BrkFace,84.0,TA,CBlock,TA,Av,ALQ,719,300,1019,Gd,1357,0,1357,1,1,0,2,Ex,5,1,Gd,Basment,RFn,1,312,0,0,177000,1,49
1274,50,RL,53.0,5362,Reg,Corner,Crawfor,1.5Fin,5,6,Gable,Wd Sdng,Wd Shng,None,0.0,TA,PConc,TA,No,Unf,0,661,661,Ex,661,589,1250,0,2,0,3,TA,8,1,Gd,Detchd,Unf,2,552,242,0,139000,1,97
1275,90,RL,95.0,11345,Reg,Corner,NAmes,2Story,5,5,Gable,AsbShng,AsbShng,Stone,567.0,TA,CBlock,TA,No,Rec,220,708,928,Gd,928,992,1920,0,2,0,4,TA,10,0,None,Detchd,Unf,2,400,0,0,137000,1,59
1276,60,RL,69.0,12936,IR1,CulDSac,NWAmes,2Story,6,6,Gable,HdBoard,Plywood,None,0.0,TA,CBlock,TA,No,BLQ,593,130,723,TA,735,660,1395,0,1,1,3,TA,6,1,TA,Attchd,Unf,2,497,294,116,162000,0,37
1277,80,RL,69.0,17871,IR1,CulDSac,NWAmes,SLvl,6,5,Gable,HdBoard,HdBoard,BrkFace,359.0,TA,CBlock,Gd,Av,ALQ,528,1152,1680,Fa,1724,0,1724,1,1,1,3,TA,7,1,Gd,Attchd,RFn,2,480,0,0,197900,1,42
1278,60,RL,75.0,9473,Reg,Inside,CollgCr,2Story,8,5,Gable,VinylSd,VinylSd,None,203.0,Gd,PConc,Gd,No,GLQ,804,324,1128,Ex,1128,903,2031,1,2,1,3,Gd,7,1,Gd,Attchd,RFn,2,577,0,211,237000,0,6
1279,50,C (all),60.0,7500,Reg,Inside,IDOTRR,1.5Fin,4,4,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0,698,698,TA,698,430,1128,0,1,0,2,TA,6,0,None,Detchd,RFn,2,528,30,0,68400,1,90
1280,20,RL,67.0,9808,IR1,Inside,CollgCr,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,110.0,Gd,PConc,Gd,No,GLQ,788,785,1573,Ex,1573,0,1573,1,2,0,3,Gd,6,0,None,Attchd,RFn,2,544,0,72,227000,0,7
1281,20,RL,50.0,8049,IR1,CulDSac,Timber,1Story,7,5,Hip,HdBoard,HdBoard,BrkFace,54.0,TA,CBlock,Gd,No,ALQ,1053,256,1309,TA,1339,0,1339,1,2,0,2,TA,6,1,TA,Attchd,Fin,2,484,0,58,180000,0,16
1282,20,RL,61.0,8800,IR1,Inside,CollgCr,1Story,5,7,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Mn,LwQ,532,364,1040,TA,1040,0,1040,0,2,0,3,Gd,5,0,None,Detchd,Unf,2,484,0,0,150500,1,32
1283,90,RL,94.0,9400,Reg,Corner,Mitchel,2Story,6,5,Mansard,MetalSd,Wd Shng,None,0.0,TA,CBlock,TA,Av,Unf,0,912,912,TA,912,912,1824,0,2,2,4,TA,8,0,None,None,None,0,0,128,0,139000,0,39
1284,50,RL,50.0,9638,Reg,Inside,SWISU,1.5Fin,6,7,Gable,Wd Sdng,Wd Shng,None,0.0,TA,PConc,TA,No,Unf,0,804,804,Ex,1699,748,2447,0,2,0,4,Gd,10,1,Gd,Detchd,Unf,1,336,272,0,169000,1,91
1285,50,RM,50.0,6000,Reg,Inside,BrkSide,1.5Fin,6,6,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0,780,780,Ex,825,587,1412,0,1,0,4,TA,6,1,Gd,Detchd,Unf,1,280,45,0,132500,1,70
1286,20,RL,69.0,9790,Reg,Inside,NWAmes,1Story,6,5,Hip,HdBoard,HdBoard,BrkFace,451.0,TA,CBlock,TA,No,ALQ,569,678,1328,TA,1328,0,1328,1,1,1,3,TA,6,2,Gd,Attchd,Unf,2,528,0,26,143000,0,47
1287,20,RL,69.0,36500,IR1,Inside,ClearCr,1Story,5,5,Gable,Wd Sdng,Wd Sdng,BrkCmn,621.0,TA,CBlock,TA,Av,Rec,812,812,1624,Fa,1582,0,1582,0,2,0,4,TA,7,0,None,Attchd,Unf,2,390,168,198,190000,0,42
1288,120,RL,40.0,5664,IR1,Inside,StoneBr,1Story,8,5,Gable,CemntBd,CmentBd,None,0.0,Gd,PConc,Gd,No,GLQ,1158,343,1501,Ex,1659,0,1659,1,2,0,2,Ex,5,1,Ex,Attchd,Fin,2,499,212,59,278000,0,9
1289,60,RL,86.0,11065,IR1,Inside,NridgHt,2Story,8,5,Gable,VinylSd,VinylSd,Stone,788.0,Gd,PConc,Gd,Mn,Unf,0,1085,1085,Ex,1120,850,1970,0,2,1,3,Ex,8,1,Gd,BuiltIn,Fin,3,753,177,74,281000,0,0
1290,80,RL,69.0,14112,IR1,Corner,NAmes,SLvl,5,7,Hip,Wd Sdng,HdBoard,BrkFace,86.0,TA,PConc,TA,Av,GLQ,1014,138,1152,TA,1152,0,1152,1,1,0,3,TA,6,1,Gd,Attchd,RFn,2,484,227,0,180500,0,46
1291,160,RM,21.0,1680,Reg,Inside,BrDale,2Story,5,7,Gable,CemntBd,CmentBd,BrkFace,268.0,TA,CBlock,TA,No,ALQ,231,399,630,TA,630,672,1302,0,2,1,3,TA,6,0,None,Detchd,Unf,1,264,185,0,119500,0,37
1293,60,RL,78.0,10140,Reg,Inside,NWAmes,2Story,7,5,Gable,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,No,GLQ,194,638,832,TA,832,832,1664,0,2,1,4,TA,8,1,TA,Attchd,RFn,2,528,0,28,162900,0,30
1294,20,RL,60.0,8172,Reg,Inside,Edwards,1Story,5,7,Hip,WdShing,Plywood,None,0.0,TA,CBlock,TA,No,Rec,167,697,864,TA,864,0,864,1,1,0,2,TA,5,0,None,Detchd,Unf,2,572,0,0,115000,1,51
1295,20,RL,70.0,8400,Reg,Inside,NAmes,1Story,5,5,Hip,HdBoard,HdBoard,BrkFace,168.0,TA,CBlock,TA,Av,BLQ,1016,36,1052,Gd,1052,0,1052,1,1,1,3,TA,5,0,None,Attchd,RFn,1,288,356,0,138500,0,38
1296,20,RL,80.0,8700,Reg,Inside,NAmes,1Story,5,6,Hip,MetalSd,MetalSd,BrkFace,148.0,TA,CBlock,TA,Mn,ALQ,776,344,1120,Gd,1128,0,1128,1,2,0,3,TA,6,0,None,Attchd,RFn,2,525,192,20,155000,0,45
1297,180,RM,35.0,3675,Reg,Inside,Edwards,SFoyer,6,5,Gable,VinylSd,VinylSd,BrkFace,82.0,TA,PConc,Gd,Gd,GLQ,547,0,547,Gd,1072,0,1072,1,2,0,2,TA,5,0,None,Basment,Fin,2,525,0,44,140000,1,1
1299,20,RL,75.0,7500,Reg,Inside,NAmes,1Story,5,7,Hip,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,No,LwQ,340,0,1246,Ex,1246,0,1246,1,1,1,3,Gd,6,0,None,Attchd,RFn,1,305,218,0,154000,1,51
1300,60,RL,69.0,10762,IR1,CulDSac,Gilbert,2Story,7,5,Gable,VinylSd,VinylSd,None,344.0,Gd,PConc,Gd,No,GLQ,694,284,978,Ex,1005,978,1983,0,2,1,3,Gd,9,1,TA,Attchd,Fin,2,490,0,0,225000,0,10
1301,70,RL,69.0,7500,IR1,Inside,Crawfor,2Story,6,7,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,BLQ,547,224,771,Fa,753,741,1494,0,1,0,3,Gd,7,2,Gd,Attchd,Unf,1,213,0,0,177500,1,67
1302,60,RL,92.0,10120,Reg,Inside,NoRidge,2Story,8,5,Hip,VinylSd,VinylSd,BrkFace,391.0,Gd,PConc,Gd,No,GLQ,740,425,1165,Ex,1203,1323,2526,1,2,1,4,Gd,8,1,TA,Attchd,RFn,3,844,309,78,290000,0,12
1303,20,RL,73.0,8688,Reg,Inside,Somerst,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,228.0,Gd,PConc,Gd,Av,Unf,0,1616,1616,Ex,1616,0,1616,0,2,0,3,Gd,7,0,None,Attchd,RFn,3,834,208,59,232000,0,1
1304,160,RM,32.0,3363,Reg,Inside,Edwards,2Story,7,5,Gable,VinylSd,VinylSd,Stone,117.0,Gd,PConc,Gd,No,Unf,0,976,976,Ex,976,732,1708,0,2,0,3,Gd,7,0,None,Detchd,Unf,2,380,0,40,130000,0,2
1305,20,RL,108.0,13173,IR1,Corner,NridgHt,1Story,9,5,Hip,VinylSd,VinylSd,Stone,300.0,Gd,PConc,Ex,No,GLQ,1572,80,1652,Ex,1652,0,1652,1,2,0,2,Ex,6,2,Ex,Attchd,Fin,2,840,404,102,325000,1,3
1306,120,RL,48.0,6955,IR1,Inside,NridgHt,1Story,7,5,Gable,VinylSd,VinylSd,Stone,94.0,Gd,PConc,Gd,No,Unf,0,1368,1368,Ex,1368,0,1368,0,2,0,2,Gd,6,1,Gd,Attchd,RFn,2,474,132,35,202500,1,1
1307,20,RL,60.0,8072,Reg,Inside,CollgCr,1Story,5,5,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,ALQ,746,244,990,Ex,990,0,990,1,1,0,3,TA,5,0,None,Detchd,Unf,2,480,0,64,138000,1,15
1308,20,RM,100.0,12000,Reg,Inside,OldTown,1Story,5,7,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,GLQ,144,172,924,Ex,1122,0,1122,1,1,0,2,Gd,6,0,None,Attchd,Unf,2,528,0,36,147000,1,60
1309,20,RL,69.0,7153,Reg,Inside,SawyerW,1Story,6,5,Gable,HdBoard,HdBoard,BrkFace,88.0,TA,CBlock,Gd,No,GLQ,1200,78,1278,Gd,1294,0,1294,1,2,0,3,Gd,6,0,None,Attchd,RFn,2,496,112,51,179200,0,17
1310,20,RL,100.0,17500,Reg,Inside,Crawfor,1Story,7,8,Gable,BrkFace,HdBoard,None,0.0,Gd,PConc,Gd,Av,GLQ,1406,496,1902,TA,1902,0,1902,1,2,0,3,Ex,7,2,TA,Attchd,Fin,2,567,0,207,335000,1,51
1311,20,RL,68.0,8814,Reg,Inside,CollgCr,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,80.0,Gd,PConc,Gd,No,GLQ,925,349,1274,Ex,1274,0,1274,1,2,0,3,Gd,6,0,None,Attchd,RFn,2,508,264,98,203000,1,2
1314,20,RL,60.0,8190,Reg,Inside,Edwards,1Story,4,6,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Rec,732,216,948,Ex,948,0,948,1,1,0,3,TA,5,1,TA,Detchd,Unf,1,280,0,36,119000,0,53
